346,2660,953
-1,-1,-1
-1,-1,-1
1095,2680,2312
653,884,2020
938,193,2337
-1,-1,-1
2212,641,1573
88,74,320
-1,-1,-1
1721,2662,247
-1,-1,-1
-1,-1,-1
285,1838,1447
-1,-1,-1
595,1290,69
-1,-1,-1
1525,191,2028
118,2673,1904
-1,-1,-1
1660,1635,428
1580,631,336
2167,477,1102
-1,-1,-1
276,2603,1323
2160,574,1516
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1810,2675,1804
-1,-1,-1
-1,-1,-1
-1,-1,-1
2235,198,1123
-1,-1,-1
-1,-1,-1
-1,-1,-1
1301,1570,1885
1857,647,1515
-1,-1,-1
1560,1021,2260
-1,-1,-1
630,1215,1955
-1,-1,-1
-1,-1,-1
924,500,958
1395,1739,1114
2291,1600,2636
743,1813,130
2567,876,662
252,2185,2612
-1,-1,-1
-1,-1,-1
176,1478,1145
-1,-1,-1
1297,865,364
-1,-1,-1
-1,-1,-1
1544,786,2377
-1,-1,-1
1997,1334,459
-1,-1,-1
364,865,1297
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2550,1736,1057
51,717,944
245,1872,1177
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2224,1078,2200
-1,-1,-1
-1,-1,-1
1705,422,2687
-1,-1,-1
2230,59,734
869,1927,196
1174,1056,1189
-1,-1,-1
1656,1867,1845
-1,-1,-1
-1,-1,-1
2029,643,628
-1,-1,-1
776,2066,1904
1772,2201,2475
888,384,1859
2089,1322,216
-1,-1,-1
-1,-1,-1
2536,1015,411
859,2646,756
721,2048,456
978,339,158
