1660,2084,27
-1,-1,-1
1005,249,317
-1,-1,-1
303,318,1476
-1,-1,-1
1091,2009,1797
-1,-1,-1
35,1911,1200
811,2072,1336
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
385,1231,1911
-1,-1,-1
-1,-1,-1
-1,-1,-1
1167,315,770
-1,-1,-1
-1,-1,-1
480,1836,1891
1372,323,404
-1,-1,-1
1351,1496,246
1521,2087,1278
-1,-1,-1
1204,1147,1205
146,1539,1983
77,1450,1908
-1,-1,-1
603,2028,1375
1660,2084,1762
1918,998,736
295,895,1128
-1,-1,-1
-1,-1,-1
1948,1136,514
-1,-1,-1
1660,2084,1762
-1,-1,-1
2049,2068,1207
-1,-1,-1
-1,-1,-1
-1,-1,-1
1373,1603,640
-1,-1,-1
-1,-1,-1
260,88,1411
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
533,467,1704
2074,539,191
1166,725,1789
1515,1822,756
1029,551,1696
-1,-1,-1
2095,1119,1845
-1,-1,-1
311,1881,21
-1,-1,-1
1109,652,1518
-1,-1,-1
-1,-1,-1
1918,1799,998
-1,-1,-1
366,525,1827
61,1146,1067
143,1359,1008
894,463,1074
1278,1161,1672
493,1274,1042
923,73,971
1847,181,1803
-1,-1,-1
586,114,1589
27,1432,1031
-1,-1,-1
349,1377,822
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
816,72,1085
-1,-1,-1
-1,-1,-1
1096,810,1866
1607,1258,1139
-1,-1,-1
396,811,1336
1081,1966,74
851,933,2077
-1,-1,-1
-1,-1,-1
1201,415,848
-1,-1,-1
