967,1807,3193
-1,-1,-1
3267,505,120
-1,-1,-1
1141,2692,1108
622,169,593
826,1025,1320
1792,2464,1063
509,627,295
2158,2623,3149
1577,1461,851
526,2948,1389
-1,-1,-1
1084,104,2187
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
621,3945,2853
1373,3741,832
-1,-1,-1
-1,-1,-1
-1,-1,-1
689,3721,1692
-1,-1,-1
-1,-1,-1
-1,-1,-1
3997,346,168
1412,1797,2218
-1,-1,-1
2217,2207,3344
627,509,295
717,553,582
-1,-1,-1
338,1536,2106
3569,178,2373
2424,3879,149
-1,-1,-1
3354,956,1900
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
494,1138,2356
3947,668,2272
-1,-1,-1
-1,-1,-1
2476,2362,2835
14,590,2289
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2551,1635,3078
-1,-1,-1
178,1758,3569
2711,946,1071
-1,-1,-1
2737,1049,431
1407,1965,1626
3123,18,337
-1,-1,-1
1799,3529,1726
632,1088,1702
-1,-1,-1
2076,1348,3077
890,2877,303
3637,163,436
-1,-1,-1
2995,1387,45
2565,224,3302
-1,-1,-1
-1,-1,-1
-1,-1,-1
1442,3616,1312
-1,-1,-1
-1,-1,-1
1840,3662,1116
-1,-1,-1
964,2843,521
-1,-1,-1
2922,4012,30
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1654,3859,1803
2316,472,1801
706,427,3095
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2660,1646,1911
2351,955,2807
1549,82,3270
379,971,1992
