-1,-1,-1
-1,-1,-1
361,2668,1240
-1,-1,-1
353,589,280
1817,1256,500
-1,-1,-1
-1,-1,-1
1393,2703,1338
-1,-1,-1
-1,-1,-1
1497,2014,2385
-1,-1,-1
-1,-1,-1
-1,-1,-1
940,1876,2525
-1,-1,-1
-1,-1,-1
2644,988,1598
-1,-1,-1
943,181,1095
-1,-1,-1
-1,-1,-1
1456,1266,2383
191,1672,1722
-1,-1,-1
-1,-1,-1
-1,-1,-1
1901,1276,2732
1450,1038,913
-1,-1,-1
-1,-1,-1
1783,97,860
2248,2355,1519
-1,-1,-1
-1,-1,-1
806,420,702
2508,1407,1955
-1,-1,-1
-1,-1,-1
1644,125,1032
810,1660,2734
-1,-1,-1
-1,-1,-1
2224,1381,675
1128,1781,975
845,1597,848
-1,-1,-1
-1,-1,-1
-1,-1,-1
276,1619,2269
124,1642,873
-1,-1,-1
1376,1958,130
-1,-1,-1
1019,2606,2576
-1,-1,-1
264,2213,1913
2739,2483,373
70,2210,130
214,1800,2042
1184,1443,1014
-1,-1,-1
-1,-1,-1
-1,-1,-1
1452,1984,1753
1414,616,2303
-1,-1,-1
1533,105,2585
-1,-1,-1
-1,-1,-1
280,2373,905
1977,454,930
706,218,414
1505,22,2419
-1,-1,-1
131,425,269
-1,-1,-1
916,2350,2738
-1,-1,-1
684,2640,2232
931,857,328
-1,-1,-1
-1,-1,-1
-1,-1,-1
2621,1961,2390
-1,-1,-1
-1,-1,-1
1285,475,2671
1683,384,2682
379,108,1927
-1,-1,-1
2265,2262,489
692,699,52
-1,-1,-1
-1,-1,-1
2095,987,2644
2541,1198,2425
2387,2124,1631
-1,-1,-1
