223,545,658
1482,1402,1351
-1,-1,-1
-1,-1,-1
1044,1967,532
125,1838,745
1091,824,986
-1,-1,-1
1911,1724,1478
888,1864,1059
1030,96,1674
-1,-1,-1
-1,-1,-1
-1,-1,-1
1231,994,1062
-1,-1,-1
-1,-1,-1
-1,-1,-1
517,315,151
27,1201,265
-1,-1,-1
-1,-1,-1
1836,2010,2015
-1,-1,-1
-1,-1,-1
1214,858,1101
-1,-1,-1
1857,1789,1506
146,570,2072
786,1609,1458
940,963,490
-1,-1,-1
1828,588,27
998,1918,736
-1,-1,-1
-1,-1,-1
1747,1880,1733
-1,-1,-1
-1,-1,-1
27,1828,588
-1,-1,-1
2068,673,72
-1,-1,-1
-1,-1,-1
-1,-1,-1
1373,616,601
-1,-1,-1
495,1533,1518
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1016,139,650
-1,-1,-1
-1,-1,-1
-1,-1,-1
21,1349,851
489,1956,307
522,944,1331
-1,-1,-1
1116,1023,1740
1324,371,2059
405,121,1545
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1340,1935,2040
-1,-1,-1
-1,-1,-1
1817,525,1283
947,885,642
1359,1780,53
1074,1063,1455
1101,708,953
1763,625,1050
923,787,202
1259,592,429
-1,-1,-1
582,143,1492
27,1828,588
202,1874,1145
-1,-1,-1
719,372,1663
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1606,1536,1256
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1609,1979,507
1575,759,456
2095,1799,764
1972,697,36
-1,-1,-1
752,1201,429
-1,-1,-1
