-1,-1,-1
-1,-1,-1
317,441,179
-1,-1,-1
-1,-1,-1
401,125,464
1091,824,1103
930,376,135
1724,1911,781
1479,888,396
1030,96,1674
-1,-1,-1
-1,-1,-1
-1,-1,-1
363,1231,35
-1,-1,-1
-1,-1,-1
660,505,1356
402,517,315
415,27,117
640,1669,163
1213,174,19
1372,1836,2015
-1,-1,-1
-1,-1,-1
2034,1214,721
1473,15,348
1857,1789,1292
1601,146,537
-1,-1,-1
-1,-1,-1
603,2037,95
1699,1828,27
1015,998,1918
-1,-1,-1
-1,-1,-1
-1,-1,-1
1834,2040,559
-1,-1,-1
-1,-1,-1
306,1101,1049
1173,2068,72
-1,-1,-1
-1,-1,-1
848,658,11
1564,1373,616
-1,-1,-1
-1,-1,-1
-1,-1,-1
352,10,1737
-1,-1,-1
1409,1052,392
-1,-1,-1
1945,937,950
1540,1745,849
-1,-1,-1
851,21,539
1153,489,307
1822,522,123
647,1365,1029
1131,1116,1921
2059,1324,361
-1,-1,-1
348,1647,764
-1,-1,-1
-1,-1,-1
2028,1787,184
1340,1935,315
1248,21,710
-1,-1,-1
1817,525,42
642,947,15
-1,-1,-1
894,1074,410
1616,1101,216
-1,-1,-1
1167,923,202
-1,-1,-1
1906,116,984
-1,-1,-1
1053,27,33
-1,-1,-1
768,879,547
1506,719,1899
-1,-1,-1
-1,-1,-1
-1,-1,-1
838,679,438
-1,-1,-1
-1,-1,-1
1899,478,487
-1,-1,-1
-1,-1,-1
1609,1979,201
1081,1575,868
539,2095,21
-1,-1,-1
-1,-1,-1
429,752,1201
-1,-1,-1
