1996,2085,196
-1,-1,-1
2286,2538,937
986,2374,34
1050,1032,244
-1,-1,-1
1734,2021,238
-1,-1,-1
-1,-1,-1
-1,-1,-1
1205,1466,531
461,1522,1486
-1,-1,-1
-1,-1,-1
31,1518,364
1620,1550,205
-1,-1,-1
111,1932,1981
434,395,1092
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2031,2419,1503
-1,-1,-1
-1,-1,-1
1367,2062,1186
1608,695,1100
2057,2305,642
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1869,173,2172
-1,-1,-1
221,22,900
1805,1881,320
1357,1456,1160
1704,1654,14
-1,-1,-1
-1,-1,-1
542,661,561
-1,-1,-1
-1,-1,-1
2334,1295,1798
-1,-1,-1
240,1090,86
-1,-1,-1
-1,-1,-1
1048,174,50
-1,-1,-1
832,921,672
1380,110,379
367,1962,2027
1783,1861,517
1536,113,337
537,2573,83
-1,-1,-1
-1,-1,-1
1913,1026,1266
-1,-1,-1
-1,-1,-1
2049,2093,2210
1562,870,1040
2112,227,417
1949,1498,1680
3,1525,610
-1,-1,-1
877,899,1442
2060,1688,289
-1,-1,-1
966,2298,1746
324,569,609
710,114,563
-1,-1,-1
568,2312,328
-1,-1,-1
-1,-1,-1
1144,2493,8
1745,1466,338
828,864,1049
-1,-1,-1
-1,-1,-1
-1,-1,-1
2176,1729,240
2054,1918,144
-1,-1,-1
1435,93,9
-1,-1,-1
-1,-1,-1
1654,1073,255
-1,-1,-1
916,997,433
-1,-1,-1
2262,1338,916
-1,-1,-1
-1,-1,-1
-1,-1,-1
2119,2503,4
390,2507,221
