2677,2478,135
-1,-1,-1
-1,-1,-1
2153,1381,489
649,1636,110
1880,2482,1350
514,2035,1557
75,606,203
2252,1484,169
-1,-1,-1
2617,453,273
-1,-1,-1
-1,-1,-1
149,2462,2055
1599,2384,2167
-1,-1,-1
-1,-1,-1
1158,2611,240
-1,-1,-1
142,255,69
1835,911,1384
-1,-1,-1
1457,178,1505
-1,-1,-1
-1,-1,-1
-1,-1,-1
2515,2398,1787
-1,-1,-1
-1,-1,-1
2111,2439,55
-1,-1,-1
-1,-1,-1
-1,-1,-1
1867,435,215
17,677,1662
-1,-1,-1
-1,-1,-1
2048,392,227
1736,1501,1520
1161,1882,792
2205,1108,2419
1937,467,936
1212,2620,582
1568,2470,581
1542,1122,67
-1,-1,-1
-1,-1,-1
-1,-1,-1
83,746,1268
-1,-1,-1
-1,-1,-1
695,1924,189
1948,2722,1701
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
844,145,71
70,168,1594
262,2354,160
1825,2538,968
1378,1066,1775
1788,677,1144
143,2712,119
1046,2338,161
-1,-1,-1
1581,1143,140
1754,1521,1304
-1,-1,-1
105,640,161
-1,-1,-1
2443,2056,2187
1765,772,2223
662,1296,1342
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1247,1448,166
-1,-1,-1
398,1157,749
-1,-1,-1
2591,204,1937
-1,-1,-1
42,2187,310
-1,-1,-1
2619,170,507
-1,-1,-1
1143,606,226
1978,1756,278
225,1063,2124
19,808,1193
2019,2494,210
1235,202,365
902,1229,810
