-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1256,1817,500
-1,-1,-1
2580,1715,45
1393,2703,1338
-1,-1,-1
1970,191,217
-1,-1,-1
-1,-1,-1
-1,-1,-1
1299,1570,1980
940,1876,179
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
966,191,1672
-1,-1,-1
1476,1839,1774
-1,-1,-1
1901,1276,393
-1,-1,-1
-1,-1,-1
-1,-1,-1
1783,97,166
2248,2355,1546
-1,-1,-1
-1,-1,-1
806,420,536
2508,1407,59
-1,-1,-1
-1,-1,-1
-1,-1,-1
776,810,200
-1,-1,-1
691,2546,2378
2224,1381,675
-1,-1,-1
-1,-1,-1
182,1924,17
-1,-1,-1
-1,-1,-1
276,1619,885
-1,-1,-1
-1,-1,-1
1376,1958,130
-1,-1,-1
2249,1019,1318
2623,384,326
1610,264,718
1071,2739,373
1801,70,130
214,1800,2042
1184,1443,1890
-1,-1,-1
-1,-1,-1
-1,-1,-1
1452,1984,165
1414,616,2303
-1,-1,-1
1533,105,348
1540,290,2297
-1,-1,-1
280,2373,129
1471,1977,2255
218,706,215
1505,22,1224
-1,-1,-1
131,425,269
-1,-1,-1
916,2350,850
-1,-1,-1
684,2640,800
-1,-1,-1
-1,-1,-1
2397,2205,116
-1,-1,-1
2621,1961,2713
-1,-1,-1
-1,-1,-1
2671,1285,475
-1,-1,-1
379,108,383
-1,-1,-1
-1,-1,-1
2717,692,52
1312,701,1376
417,2146,658
1845,2095,388
2541,987,1198
2387,2124,1432
2131,2275,1470
