876,1046,1916
-1,-1,-1
-1,-1,-1
282,731,1407
2822,2466,3140
466,1210,2470
-1,-1,-1
1024,268,1356
-1,-1,-1
-1,-1,-1
1014,202,2567
-1,-1,-1
846,2547,2626
-1,-1,-1
-1,-1,-1
2687,1004,2589
-1,-1,-1
-1,-1,-1
1165,639,778
-1,-1,-1
1640,2942,1269
-1,-1,-1
61,1000,2764
-1,-1,-1
-1,-1,-1
-1,-1,-1
292,2929,2906
-1,-1,-1
-1,-1,-1
84,2977,818
372,1293,1487
-1,-1,-1
1618,1859,1182
-1,-1,-1
-1,-1,-1
2086,2035,448
-1,-1,-1
2037,1921,1896
-1,-1,-1
759,2031,1846
2126,1351,887
-1,-1,-1
-1,-1,-1
-1,-1,-1
2190,3176,935
-1,-1,-1
577,1463,2353
2873,850,366
-1,-1,-1
-1,-1,-1
-1,-1,-1
1392,16,1013
-1,-1,-1
1768,2893,1907
-1,-1,-1
408,926,2642
122,756,2504
2985,279,2956
938,2033,743
-1,-1,-1
-1,-1,-1
645,866,1315
-1,-1,-1
2631,568,2777
-1,-1,-1
-1,-1,-1
2477,2026,235
-1,-1,-1
1463,1206,169
-1,-1,-1
1993,537,1833
823,1642,2563
-1,-1,-1
987,1669,2919
2136,1882,1224
-1,-1,-1
1629,283,1610
-1,-1,-1
-1,-1,-1
422,557,1645
181,2402,1907
-1,-1,-1
1201,3082,543
1953,904,2014
-1,-1,-1
2268,2062,1133
2086,1478,1324
1029,2559,2943
448,2086,121
-1,-1,-1
487,3075,2822
2760,2767,1924
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1090,1856,678
902,3092,948
781,1447,2480
2109,1903,2698
