835,1774,2741
-1,-1,-1
2921,1276,2901
231,2504,2042
-1,-1,-1
866,63,672
34,373,1562
2229,1148,2133
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1314,2566,2079
2779,968,632
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1526,1844,396
1790,1980,3145
2209,1937,651
2295,1105,1580
1217,1446,634
1483,587,2226
-1,-1,-1
-1,-1,-1
2493,859,2765
-1,-1,-1
-1,-1,-1
3043,2207,196
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1077,2521,2406
-1,-1,-1
1987,2257,1278
-1,-1,-1
3044,890,1056
-1,-1,-1
1994,2054,2814
-1,-1,-1
686,1428,974
-1,-1,-1
1733,2851,641
3160,2917,1678
442,2147,1945
2237,2407,616
-1,-1,-1
-1,-1,-1
-1,-1,-1
922,1459,3045
-1,-1,-1
2030,2058,3073
-1,-1,-1
1423,12,416
-1,-1,-1
1307,2500,536
-1,-1,-1
196,2207,3043
371,177,2085
2046,758,765
-1,-1,-1
546,1825,1950
1575,3061,1752
1170,1005,1541
-1,-1,-1
559,1950,1825
1705,298,2168
184,1199,1072
2217,1360,407
-1,-1,-1
689,1990,1140
336,2045,324
-1,-1,-1
1210,1144,1837
2805,1748,1379
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
3039,1107,2348
-1,-1,-1
-1,-1,-1
-1,-1,-1
1224,470,1847
2637,749,1880
-1,-1,-1
1596,2373,1739
1346,2076,2852
2698,330,2912
985,760,74
-1,-1,-1
