2677,793,2478
-1,-1,-1
2252,1629,306
-1,-1,-1
700,443,1636
1880,1842,306
-1,-1,-1
75,145,1962
2252,1629,306
1817,1950,423
2617,1795,673
-1,-1,-1
1639,1823,1718
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
720,2072,2171
255,402,183
-1,-1,-1
-1,-1,-1
-1,-1,-1
2562,140,1274
531,1168,1455
-1,-1,-1
2515,988,1560
-1,-1,-1
693,627,1054
2111,2041,819
-1,-1,-1
-1,-1,-1
-1,-1,-1
1867,296,2416
17,2329,1679
-1,-1,-1
764,1074,907
2048,1181,2578
1501,847,1195
-1,-1,-1
2205,2419,1168
-1,-1,-1
1202,216,371
-1,-1,-1
-1,-1,-1
-1,-1,-1
2174,1040,1458
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
591,695,1705
1948,2311,1089
-1,-1,-1
-1,-1,-1
-1,-1,-1
1529,328,860
-1,-1,-1
-1,-1,-1
-1,-1,-1
55,1914,894
-1,-1,-1
70,584,2488
-1,-1,-1
-1,-1,-1
-1,-1,-1
1788,1459,1793
-1,-1,-1
-1,-1,-1
-1,-1,-1
140,2562,1274
1521,2524,290
164,941,1073
138,1192,789
1298,503,1485
-1,-1,-1
1765,127,1582
749,1342,2575
1595,615,2340
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1247,1132,1639
-1,-1,-1
-1,-1,-1
-1,-1,-1
2591,2015,1511
2265,1792,1330
42,1015,2163
486,993,2409
2619,52,2129
-1,-1,-1
606,1452,714
1978,2166,616
-1,-1,-1
19,528,1289
2019,2662,2494
1235,732,807
902,1229,2421
