967,3060,1807
-1,-1,-1
3267,2937,1137
-1,-1,-1
1141,2950,1999
622,615,268
826,1869,1320
1792,1063,2464
509,295,627
2158,3577,3119
1577,3250,174
526,2478,1843
-1,-1,-1
1084,104,750
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
621,3945,2853
1373,3741,832
-1,-1,-1
-1,-1,-1
827,737,346
689,3721,1692
-1,-1,-1
-1,-1,-1
-1,-1,-1
3997,168,346
1412,203,2547
-1,-1,-1
2207,2217,631
627,509,295
717,2413,1076
-1,-1,-1
338,461,2106
3569,178,2173
2424,3879,1451
-1,-1,-1
3354,3481,1770
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
494,1138,2820
3947,668,2657
-1,-1,-1
-1,-1,-1
2476,2835,2309
14,590,536
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2551,77,1635
-1,-1,-1
178,1758,3569
2711,946,1836
-1,-1,-1
2737,1049,431
1407,3639,725
3123,710,3239
-1,-1,-1
1799,2506,1489
-1,-1,-1
-1,-1,-1
2076,3077,1348
-1,-1,-1
3637,163,2593
-1,-1,-1
2995,3004,2179
2565,224,1336
-1,-1,-1
-1,-1,-1
-1,-1,-1
1312,3616,3103
-1,-1,-1
-1,-1,-1
1840,14,590
-1,-1,-1
964,2843,1764
-1,-1,-1
2922,2322,4012
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1654,3859,3574
2316,2681,1244
706,427,84
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2660,1268,2285
955,3649,2807
1549,360,3435
379,2863,1189
