1059,754,946
1691,315,1744
1533,331,1080
-1,-1,-1
1229,1625,223
-1,-1,-1
1751,1748,789
-1,-1,-1
265,603,1212
1065,1307,1388
1307,1388,1065
-1,-1,-1
1755,1318,1464
-1,-1,-1
503,2030,28
36,1986,418
-1,-1,-1
246,622,858
1641,586,1707
1112,681,1105
-1,-1,-1
1509,1545,688
-1,-1,-1
873,884,810
-1,-1,-1
123,1638,1081
-1,-1,-1
1289,1160,297
-1,-1,-1
207,1725,894
302,1283,1537
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
389,615,633
-1,-1,-1
-1,-1,-1
339,1938,484
648,1284,1612
451,1070,1580
-1,-1,-1
-1,-1,-1
-1,-1,-1
1510,1930,265
-1,-1,-1
-1,-1,-1
-1,-1,-1
286,1062,2081
1210,188,199
-1,-1,-1
759,1415,357
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
415,1317,917
650,1143,225
649,1791,403
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1108,493,813
-1,-1,-1
-1,-1,-1
1055,247,1310
-1,-1,-1
-1,-1,-1
962,849,1119
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1569,1294,50
1345,1376,1870
1189,427,740
1649,15,481
1158,1883,1996
2061,558,1667
-1,-1,-1
-1,-1,-1
1470,27,1231
-1,-1,-1
785,1457,11
896,653,110
313,974,1152
307,375,1807
1510,265,603
-1,-1,-1
260,1325,1645
1245,1820,256
80,1213,1455
1173,907,455
-1,-1,-1
