346,2244,2660
660,1632,551
-1,-1,-1
1095,329,1587
-1,-1,-1
938,2385,10
-1,-1,-1
2212,641,1573
74,88,2435
-1,-1,-1
1721,247,1201
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
595,2476,355
1554,2562,1380
1525,1941,1541
118,2673,232
-1,-1,-1
1660,1652,930
1580,631,56
2167,137,104
-1,-1,-1
276,2560,2603
-1,-1,-1
-1,-1,-1
1029,2355,105
-1,-1,-1
-1,-1,-1
1810,2688,2675
-1,-1,-1
1954,1392,2656
-1,-1,-1
1123,198,2235
-1,-1,-1
-1,-1,-1
-1,-1,-1
1301,1885,1570
1857,1259,1504
-1,-1,-1
-1,-1,-1
-1,-1,-1
630,1473,1215
-1,-1,-1
-1,-1,-1
924,644,500
1395,2008,1739
2291,2636,1212
743,1813,2
2567,662,876
252,2062,412
-1,-1,-1
-1,-1,-1
176,1478,255
93,21,354
1297,364,865
-1,-1,-1
-1,-1,-1
1544,786,2365
-1,-1,-1
1997,2596,925
-1,-1,-1
364,865,1297
-1,-1,-1
2506,1096,2578
-1,-1,-1
-1,-1,-1
-1,-1,-1
2550,2085,926
51,2080,1001
1872,245,277
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2224,2090,638
-1,-1,-1
-1,-1,-1
422,1705,2687
-1,-1,-1
-1,-1,-1
869,196,1927
1174,2393,2080
-1,-1,-1
1656,1663,1867
2654,1484,504
-1,-1,-1
2029,1832,600
-1,-1,-1
-1,-1,-1
1772,458,2201
888,992,1352
2089,263,2683
-1,-1,-1
-1,-1,-1
2536,592,1015
859,2646,56
2048,721,2433
-1,-1,-1
