1836,1911,1071
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1167,2929,1502
-1,-1,-1
-1,-1,-1
2028,1399,2191
287,2122,2775
2794,1475,2591
-1,-1,-1
409,987,2679
1894,282,2978
1421,1378,1961
50,635,2552
1517,2013,981
554,1436,1611
-1,-1,-1
-1,-1,-1
964,1155,1826
-1,-1,-1
2594,806,191
2805,99,1634
-1,-1,-1
1631,298,2623
-1,-1,-1
-1,-1,-1
1665,2475,235
-1,-1,-1
-1,-1,-1
-1,-1,-1
2766,1572,1169
654,187,1983
-1,-1,-1
-1,-1,-1
2271,1050,1173
-1,-1,-1
2713,257,2564
2004,81,1540
-1,-1,-1
2084,2181,1685
1105,139,27
47,502,1544
1523,806,183
-1,-1,-1
72,1067,1975
1134,2460,1256
-1,-1,-1
-1,-1,-1
490,1616,1678
1547,1206,2681
1179,2762,1376
1464,2827,1903
-1,-1,-1
-1,-1,-1
-1,-1,-1
2574,85,735
723,2015,2027
2604,547,2795
575,1598,2133
2165,1398,640
589,2492,363
1535,813,282
2328,1112,2504
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
15,772,551
1362,2862,1196
-1,-1,-1
-1,-1,-1
635,50,3016
-1,-1,-1
565,1661,421
2748,207,1310
-1,-1,-1
157,893,2509
289,2303,1703
-1,-1,-1
1032,2858,1818
-1,-1,-1
713,1787,389
588,1890,529
2107,2558,750
-1,-1,-1
1012,2058,2439
228,854,1281
-1,-1,-1
1096,675,200
2432,2410,183
89,1319,22
1024,2852,2680
1346,388,971
1648,669,1831
-1,-1,-1
1452,520,2241
-1,-1,-1
