1518,732,1402
-1,-1,-1
-1,-1,-1
4,1264,715
-1,-1,-1
-1,-1,-1
-1,-1,-1
2357,1350,1470
79,2318,2021
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
720,2155,1302
1908,1349,597
1901,1086,1225
1937,2370,2481
807,358,1640
2125,565,1270
-1,-1,-1
-1,-1,-1
2499,1074,241
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2159,200,1167
1790,800,1706
-1,-1,-1
1060,136,239
2028,1055,1317
2468,1977,1523
1900,831,104
-1,-1,-1
736,968,131
1996,1014,1374
2338,1741,2017
1303,1275,626
-1,-1,-1
2016,439,2480
986,73,1993
450,2386,937
301,1067,427
1736,2209,1223
2207,2365,1256
2097,597,288
-1,-1,-1
-1,-1,-1
-1,-1,-1
2078,561,2076
1761,463,829
-1,-1,-1
128,2500,949
2477,555,208
84,2154,406
768,1600,31
-1,-1,-1
1324,2292,1645
-1,-1,-1
285,2074,1821
-1,-1,-1
-1,-1,-1
1979,2268,1665
69,1179,927
2047,2520,706
1715,764,334
2305,2259,515
1763,1624,2031
-1,-1,-1
512,801,818
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1617,273,1137
826,790,1041
-1,-1,-1
-1,-1,-1
2270,2272,1333
-1,-1,-1
-1,-1,-1
1464,843,2156
622,2313,1589
2279,2498,132
1092,59,823
1788,1840,1847
1583,2038,235
1598,552,2308
657,1200,2187
1534,2315,979
1677,1048,1330
2043,249,918
