980,816,2263
1058,470,712
-1,-1,-1
895,97,403
1836,1137,2148
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
3117,2408,996
-1,-1,-1
-1,-1,-1
-1,-1,-1
770,835,739
830,126,1228
911,1433,2938
1496,93,2744
1804,958,555
2169,1936,3163
861,1752,583
296,2563,1628
2855,135,1978
-1,-1,-1
1650,2953,517
1813,1584,563
-1,-1,-1
422,2774,2789
194,1380,2285
1802,2762,1214
2681,1706,1741
-1,-1,-1
2997,3015,808
1983,343,527
-1,-1,-1
-1,-1,-1
1479,1026,536
1185,2743,2989
2378,2210,3089
610,1881,933
1078,702,1692
2017,2651,1837
2280,1434,3062
-1,-1,-1
2126,160,121
262,260,2888
1586,647,73
-1,-1,-1
-1,-1,-1
2167,1002,773
1736,1720,2752
-1,-1,-1
-1,-1,-1
1611,2113,340
-1,-1,-1
-1,-1,-1
-1,-1,-1
753,1763,2384
3096,1846,605
-1,-1,-1
-1,-1,-1
2876,2623,3172
-1,-1,-1
-1,-1,-1
549,2247,374
173,2697,73
-1,-1,-1
2347,2464,771
2179,2984,2441
-1,-1,-1
1333,1656,489
1087,1905,631
-1,-1,-1
507,1439,1841
19,182,1212
645,3165,3150
-1,-1,-1
-1,-1,-1
65,1613,2826
1065,160,2734
1588,692,1616
1282,193,1664
861,2108,2557
382,2078,228
-1,-1,-1
3075,357,937
1882,686,1628
-1,-1,-1
-1,-1,-1
-1,-1,-1
1267,857,611
-1,-1,-1
-1,-1,-1
2446,1493,1360
2350,2171,2788
-1,-1,-1
-1,-1,-1
773,2204,2485
1510,2413,1663
-1,-1,-1
