1924,2677,1711
-1,-1,-1
374,1629,458
2153,977,574
700,765,566
1880,2147,1584
-1,-1,-1
2505,75,475
2252,1166,2633
1595,1817,777
2617,716,2235
-1,-1,-1
1010,1639,2621
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
875,974,1115
2171,1790,49
2489,255,139
-1,-1,-1
1992,2393,2211
-1,-1,-1
-1,-1,-1
1882,531,809
-1,-1,-1
1367,2462,2515
2185,1661,1156
693,2170,754
2111,2112,2299
-1,-1,-1
-1,-1,-1
-1,-1,-1
1526,1867,1638
277,1853,17
-1,-1,-1
-1,-1,-1
248,2048,1903
1432,1501,636
1159,378,940
2202,494,2205
1937,2089,759
1202,2653,1512
-1,-1,-1
-1,-1,-1
877,2203,1321
-1,-1,-1
-1,-1,-1
83,1257,733
-1,-1,-1
-1,-1,-1
772,1701,2133
1948,876,640
-1,-1,-1
-1,-1,-1
879,2264,2501
1529,475,152
-1,-1,-1
-1,-1,-1
2699,2196,1315
919,894,209
1223,844,1471
70,1536,2641
652,1055,1372
-1,-1,-1
-1,-1,-1
1788,1512,1653
2471,1199,295
1554,963,671
-1,-1,-1
-1,-1,-1
1883,1902,1521
164,2341,429
138,120,1822
1298,716,744
-1,-1,-1
1765,420,479
1696,318,749
373,970,1595
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
522,1247,99
-1,-1,-1
-1,-1,-1
-1,-1,-1
1134,2263,2591
-1,-1,-1
408,781,42
1062,2327,1744
252,2619,2609
-1,-1,-1
1444,993,996
1978,258,919
-1,-1,-1
19,1159,778
2019,2413,182
762,254,1235
2475,902,2739
