697,1236,1838
1782,213,1119
1145,1561,55
-1,-1,-1
1231,383,993
-1,-1,-1
944,627,2090
-1,-1,-1
-1,-1,-1
663,1858,744
1017,84,1679
-1,-1,-1
1550,882,362
-1,-1,-1
259,833,389
775,309,1889
-1,-1,-1
1623,449,188
1169,309,515
309,946,2032
1754,655,9
1672,452,1509
-1,-1,-1
1842,229,1013
1225,1122,692
913,1305,757
-1,-1,-1
866,273,1075
-1,-1,-1
799,716,1530
-1,-1,-1
-1,-1,-1
1407,1592,167
297,1880,1320
-1,-1,-1
1524,487,1739
1971,315,359
-1,-1,-1
-1,-1,-1
1939,1339,1702
794,1909,905
249,1560,514
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1374,286,675
488,886,762
-1,-1,-1
782,1789,1264
-1,-1,-1
-1,-1,-1
896,872,422
-1,-1,-1
-1,-1,-1
107,1592,89
836,1901,1217
282,498,1393
1109,1161,1205
-1,-1,-1
-1,-1,-1
-1,-1,-1
1701,392,716
-1,-1,-1
1612,1957,1098
-1,-1,-1
-1,-1,-1
1270,730,1165
1020,1234,464
-1,-1,-1
1378,1444,984
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
207,1878,17
833,1505,251
948,840,1236
927,1142,97
938,1599,830
154,638,1086
79,120,1927
-1,-1,-1
-1,-1,-1
1534,1722,706
-1,-1,-1
788,43,634
1754,896,1361
496,1289,301
933,1599,920
1977,1549,532
-1,-1,-1
1847,1950,2056
241,702,1823
1985,1691,1608
1173,1900,978
-1,-1,-1
