2677,793,1526
-1,-1,-1
2252,1629,898
-1,-1,-1
700,443,2637
1880,1682,255
-1,-1,-1
75,1962,1712
2252,1629,898
1817,2148,1881
-1,-1,-1
-1,-1,-1
1639,1823,1718
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
720,2072,2171
255,1880,1682
-1,-1,-1
2393,431,1150
-1,-1,-1
2562,140,1274
531,2376,299
-1,-1,-1
-1,-1,-1
-1,-1,-1
693,627,888
2111,2041,186
-1,-1,-1
-1,-1,-1
-1,-1,-1
1867,510,340
17,2329,1264
-1,-1,-1
1074,764,907
2048,889,1258
1501,847,1195
-1,-1,-1
2205,2213,547
-1,-1,-1
1202,656,1685
-1,-1,-1
-1,-1,-1
-1,-1,-1
1040,1458,1076
-1,-1,-1
-1,-1,-1
-1,-1,-1
2301,1383,515
591,695,1705
1948,564,491
-1,-1,-1
-1,-1,-1
-1,-1,-1
1529,328,860
-1,-1,-1
-1,-1,-1
-1,-1,-1
1914,55,894
-1,-1,-1
70,584,1735
-1,-1,-1
-1,-1,-1
-1,-1,-1
1788,40,75
287,1045,2325
-1,-1,-1
-1,-1,-1
2562,140,1274
1521,2524,290
164,941,2245
138,1871,2333
1298,133,2246
-1,-1,-1
1765,127,1582
749,2575,236
1595,1691,19
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1247,1132,2064
-1,-1,-1
-1,-1,-1
-1,-1,-1
2591,1030,1693
2265,1060,2273
42,1015,1777
486,757,1337
2619,52,713
-1,-1,-1
606,1540,1445
1978,890,1056
1585,2367,2641
19,6,521
-1,-1,-1
-1,-1,-1
1229,902,2421
