2686,328,2539
-1,-1,-1
1115,2926,2365
-1,-1,-1
-1,-1,-1
531,1662,1868
2840,2352,619
-1,-1,-1
2581,1922,1893
1128,1897,2156
112,838,627
-1,-1,-1
5,2380,125
-1,-1,-1
657,2217,1971
-1,-1,-1
-1,-1,-1
1253,2722,1812
2281,1289,744
1156,2836,1139
-1,-1,-1
171,908,1340
52,1609,2128
-1,-1,-1
2293,839,1395
-1,-1,-1
-1,-1,-1
288,3012,262
1823,2570,1888
2927,1694,2474
2155,13,1749
-1,-1,-1
1033,2154,1107
1399,2982,2526
-1,-1,-1
2947,1102,2483
563,1624,780
-1,-1,-1
-1,-1,-1
287,1717,2663
1809,517,1369
-1,-1,-1
-1,-1,-1
2840,853,1460
141,85,2594
-1,-1,-1
1170,2089,2841
310,1674,1058
-1,-1,-1
757,927,1355
2748,2214,1754
2311,1591,376
-1,-1,-1
1330,907,185
-1,-1,-1
-1,-1,-1
88,409,982
1196,2026,1362
3023,2473,2082
-1,-1,-1
2942,986,1021
830,2960,1661
2468,2098,2623
2594,1824,141
-1,-1,-1
-1,-1,-1
-1,-1,-1
2134,1906,953
671,891,1671
-1,-1,-1
1667,2785,3071
2653,363,2665
-1,-1,-1
370,670,2658
2333,228,146
60,2579,2011
635,2933,1743
-1,-1,-1
3021,1666,2703
284,2390,402
1314,2738,653
2130,3028,1948
1370,1143,1479
-1,-1,-1
862,254,1741
-1,-1,-1
-1,-1,-1
71,2708,1471
-1,-1,-1
1183,1758,102
2462,2459,2384
-1,-1,-1
-1,-1,-1
-1,-1,-1
1900,2096,8
1841,2681,2196
2587,2022,650
-1,-1,-1
-1,-1,-1
-1,-1,-1
