980,985,989
712,744,763
-1,-1,-1
895,896,898
2148,2149,2150
-1,-1,-1
-1,-1,-1
278,291,302
-1,-1,-1
-1,-1,-1
996,1007,1015
-1,-1,-1
-1,-1,-1
697,720,721
835,842,868
126,146,150
911,930,937
93,100,107
958,980,985
1936,1945,1951
583,596,604
1628,1633,1638
2855,2870,2878
-1,-1,-1
517,519,526
1813,1821,1822
-1,-1,-1
2789,2836,2875
194,198,206
2762,2768,2773
1706,1716,1728
-1,-1,-1
3015,3021,3025
527,534,562
-1,-1,-1
-1,-1,-1
536,556,651
2989,2990,2992
2378,2380,2393
1881,1882,1885
1078,1143,1146
2651,2652,2654
1434,1447,1454
-1,-1,-1
160,175,181
262,283,304
647,659,665
-1,-1,-1
-1,-1,-1
2167,2181,2199
2752,2755,2767
-1,-1,-1
2613,2626,2627
2113,2132,2133
-1,-1,-1
-1,-1,-1
-1,-1,-1
753,775,788
3096,3103,3122
1102,1104,1115
2087,2093,2095
2876,2886,2905
-1,-1,-1
-1,-1,-1
549,550,552
2697,2718,2737
-1,-1,-1
2464,2498,2502
2441,2451,2457
-1,-1,-1
1333,1337,1341
1087,1089,1090
-1,-1,-1
507,509,512
1212,1219,1221
645,657,665
-1,-1,-1
2195,2217,2235
1613,1621,1623
2734,2746,2760
692,701,706
1664,1672,1688
861,868,870
2078,2079,2093
-1,-1,-1
3075,3092,3094
686,694,725
-1,-1,-1
-1,-1,-1
-1,-1,-1
857,860,865
-1,-1,-1
-1,-1,-1
2446,2477,2532
2350,2360,2369
-1,-1,-1
-1,-1,-1
2204,2216,2221
1663,1670,1690
-1,-1,-1
