2316,2321,2326
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
1255,1272,1279
2580,2623,2689
1393,1408,1415
1086,1095,1098
1970,1985,2003
455,458,463
859,877,885
664,666,680
1299,1305,1308
940,953,983
-1,-1,-1
-1,-1,-1
801,804,814
1143,1155,1161
2521,2523,2543
2490,2493,2499
-1,-1,-1
-1,-1,-1
966,967,977
-1,-1,-1
1476,1487,1492
2268,2277,2278
1901,1909,1910
2555,2556,2559
1009,1019,1035
-1,-1,-1
1783,1794,1800
2248,2249,2255
-1,-1,-1
-1,-1,-1
806,809,811
2508,2521,2526
457,477,489
-1,-1,-1
-1,-1,-1
776,777,786
-1,-1,-1
-1,-1,-1
2171,2180,2202
2486,2490,2491
-1,-1,-1
182,184,190
657,658,678
1031,1036,1057
276,282,301
-1,-1,-1
-1,-1,-1
1376,1401,1419
-1,-1,-1
2249,2255,2258
2623,2637,2643
1610,1615,1663
1021,1023,1025
1801,1828,1832
214,247,248
1184,1187,1198
-1,-1,-1
-1,-1,-1
-1,-1,-1
1452,1455,1462
1414,1418,1428
-1,-1,-1
1533,1536,1549
1540,1564,1566
783,791,794
280,300,302
1471,1475,1477
-1,-1,-1
1505,1542,1583
-1,-1,-1
131,139,164
-1,-1,-1
850,856,861
-1,-1,-1
495,518,527
1564,1566,1571
-1,-1,-1
2397,2437,2444
295,296,301
2621,2713,2740
1998,2027,2036
-1,-1,-1
-1,-1,-1
-1,-1,-1
379,383,386
-1,-1,-1
-1,-1,-1
2675,2677,2680
1312,1314,1322
417,426,429
1845,1855,1858
2541,2551,2558
2387,2394,2405
2131,2138,2179
