2686,2703,2714
1619,1641,1644
1115,1137,1139
2677,2686,2699
-1,-1,-1
531,536,560
-1,-1,-1
2527,2531,2537
2581,2587,2588
1128,1897,2156
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
857,870,893
697,700,712
-1,-1,-1
-1,-1,-1
-1,-1,-1
1139,1140,1141
2224,2422,2759
1452,1460,1467
52,130,285
2762,2764,2779
2293,2369,2449
-1,-1,-1
181,191,192
288,290,292
1823,1868,1869
2175,2187,2194
2747,2755,2779
608,631,645
-1,-1,-1
1663,1677,1682
501,503,505
2352,2358,2364
1454,1458,1464
-1,-1,-1
-1,-1,-1
-1,-1,-1
1809,1820,1824
1988,2009,2012
1500,1501,1514
2840,2844,2869
-1,-1,-1
579,703,709
1419,1426,1429
-1,-1,-1
2711,2713,2717
757,761,775
2748,2761,2776
524,525,527
-1,-1,-1
185,194,200
2271,2284,2292
2528,2566,2600
-1,-1,-1
1761,1776,1779
-1,-1,-1
-1,-1,-1
2942,2947,2950
1503,1521,1522
-1,-1,-1
-1,-1,-1
2644,2645,2646
3033,3034,3036
370,373,375
1110,1113,1114
-1,-1,-1
-1,-1,-1
-1,-1,-1
2653,2661,2663
127,139,142
-1,-1,-1
1667,1670,1680
2851,2852,2859
-1,-1,-1
703,709,728
-1,-1,-1
-1,-1,-1
1487,1502,2008
-1,-1,-1
2513,2529,2537
381,392,414
862,1031,1071
1105,1107,1109
1190,1197,1214
-1,-1,-1
2473,2484,2510
1183,1199,1206
-1,-1,-1
-1,-1,-1
-1,-1,-1
564,566,578
1900,1902,1906
557,560,572
-1,-1,-1
-1,-1,-1
-1,-1,-1
834,842,874
