835 , 137 , 853
-1 , -1 , -1
2921 , 3060 , 2900
231 , 9 , 289
-1 , -1 , -1
866 , 1023 , 860
-1 , -1 , -1
2229 , 2821 , 2148
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
1314 , 1461 , 1596
968 , 819 , 649
-1 , -1 , -1
-1 , -1 , -1
1071 , 447 , 1258
-1 , -1 , -1
1526 , 1210 , 1330
1790 , 1841 , 2292
2209 , 2707 , 2249
2295 , 2294 , 2942
1217 , 1185 , 683
587 , 654 , 272
-1 , -1 , -1
2075 , 2466 , 2382
2493 , 2362 , 3056
-1 , -1 , -1
-1 , -1 , -1
3043 , 3024 , 3047
2244 , 2078 , 2170
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
1029 , 414 , 1238
-1 , -1 , -1
1077 , 1308 , 980
-1 , -1 , -1
1987 , 2091 , 2301
-1 , -1 , -1
3044 , 3041 , 3133
-1 , -1 , -1
1994 , 1672 , 1657
-1 , -1 , -1
686 , 416 , 422
-1 , -1 , -1
1733 , 1917 , 1645
3160 , 0 , 1
442 , 199 , 72
2237 , 2988 , 2747
-1 , -1 , -1
1475 , 1159 , 1027
-1 , -1 , -1
922 , 419 , 1164
-1 , -1 , -1
2030 , 2536 , 1771
-1 , -1 , -1
1423 , 1666 , 1239
2459 , 2569 , 3125
1307 , 1455 , 1448
-1 , -1 , -1
196 , 137 , 173
371 , 425 , 278
2046 , 2182 , 1963
973 , 309 , 733
546 , 477 , 313
1575 , 2047 , 1940
1170 , 681 , 838
-1 , -1 , -1
559 , 699 , 438
1705 , 2168 , 1801
184 , 76 , 124
2217 , 2416 , 2748
-1 , -1 , -1
689 , 851 , 403
336 , 324 , 191
-1 , -1 , -1
1210 , 1307 , 1526
2805 , 2781 , 3161
-1 , -1 , -1
-1 , -1 , -1
1394 , 1204 , 1502
3048 , 3113 , 3137
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
3039 , 3104 , 3127
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
1224 , 1491 , 758
2637 , 3144 , 2774
-1 , -1 , -1
1596 , 1451 , 2020
1346 , 1146 , 883
2698 , 2713 , 2912
985 , 613 , 760
-1 , -1 , -1
