980 , 934 , 1302
712 , 60 , 440
-1 , -1 , -1
895 , 402 , 1154
2148 , 2282 , 2498
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
996 , 754 , 687
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
835 , 952 , 320
126 , 120 , 150
911 , 1008 , 971
93 , 107 , 61
958 , 350 , 1229
1936 , 2369 , 1745
583 , 753 , 637
1628 , 1502 , 1200
2855 , 3053 , 3081
-1 , -1 , -1
517 , 461 , 517
1813 , 2235 , 1906
-1 , -1 , -1
2789 , 2789 , 3180
194 , 98 , 128
2762 , 2720 , 2836
1706 , 1323 , 1706
-1 , -1 , -1
3015 , 2976 , 3104
527 , 47 , 371
-1 , -1 , -1
-1 , -1 , -1
536 , 324 , 651
2989 , 3106 , 3048
2378 , 2543 , 2674
1881 , 2146 , 1539
1078 , 1279 , 973
2651 , 3068 , 2863
1434 , 1267 , 1251
-1 , -1 , -1
160 , 184 , 87
260 , 65 , 169
647 , 647 , 349
-1 , -1 , -1
-1 , -1 , -1
2167 , 2199 , 1859
2752 , 3189 , 2994
-1 , -1 , -1
-1 , -1 , -1
2113 , 1834 , 2238
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
753 , 21 , 637
3096 , 3096 , 3146
-1 , -1 , -1
-1 , -1 , -1
2876 , 3184 , 2840
-1 , -1 , -1
-1 , -1 , -1
549 , 589 , 58
2697 , 3010 , 2786
-1 , -1 , -1
2464 , 2309 , 2389
2441 , 2622 , 3067
-1 , -1 , -1
1333 , 1466 , 899
1087 , 662 , 1089
-1 , -1 , -1
507 , 603 , 159
1212 , 1206 , 1006
645 , 593 , 831
-1 , -1 , -1
-1 , -1 , -1
1613 , 2009 , 2034
2734 , 2837 , 2794
692 , 692 , 269
1664 , 2088 , 1462
861 , 199 , 545
2078 , 2135 , 2547
-1 , -1 , -1
3075 , 3135 , 3162
686 , 66 , 41
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
857 , 1043 , 327
-1 , -1 , -1
-1 , -1 , -1
2446 , 2446 , 2414
2350 , 2282 , 2148
-1 , -1 , -1
-1 , -1 , -1
2204 , 2605 , 2672
1663 , 2031 , 1865
-1 , -1 , -1
