346 , 529 , 408
660 , 211 , 266
-1 , -1 , -1
1095 , 218 , 1126
653 , 653 , 42
938 , 334 , 422
620 , 799 , 670
2598 , 2665 , 2598
-1 , -1 , -1
-1 , -1 , -1
1721 , 2420 , 2146
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
-1 , -1 , -1
595 , 296 , 172
1554 , 1528 , 1376
1525 , 1541 , 2265
118 , 167 , 35
-1 , -1 , -1
1660 , 1938 , 2296
1580 , 1912 , 1177
2167 , 1884 , 2112
-1 , -1 , -1
2560 , 2603 , 2560
-1 , -1 , -1
-1 , -1 , -1
1029 , 453 , 383
-1 , -1 , -1
-1 , -1 , -1
1810 , 2675 , 1972
573 , 323 , 288
1954 , 2608 , 1985
-1 , -1 , -1
198 , 292 , 14
-1 , -1 , -1
1036 , 1126 , 820
2164 , 1870 , 2137
1301 , 1229 , 970
1857 , 2104 , 2102
-1 , -1 , -1
219 , 74 , 305
-1 , -1 , -1
630 , 959 , 193
-1 , -1 , -1
-1 , -1 , -1
924 , 719 , 1269
1395 , 2072 , 1919
2291 , 2636 , 2323
-1 , -1 , -1
2567 , 2538 , 2599
252 , 135 , 251
-1 , -1 , -1
-1 , -1 , -1
176 , 176 , 255
-1 , -1 , -1
1297 , 1731 , 1010
-1 , -1 , -1
-1 , -1 , -1
1544 , 1384 , 1795
220 , 235 , 64
1997 , 2475 , 1665
-1 , -1 , -1
364 , 526 , 14
-1 , -1 , -1
2506 , 2543 , 2679
-1 , -1 , -1
2394 , 2365 , 2387
-1 , -1 , -1
2550 , 2660 , 2501
51 , 36 , 1
1872 , 1574 , 2483
-1 , -1 , -1
-1 , -1 , -1
2347 , 2611 , 2437
-1 , -1 , -1
2224 , 2505 , 2630
889 , 1078 , 279
-1 , -1 , -1
1705 , 1506 , 2356
-1 , -1 , -1
-1 , -1 , -1
869 , 869 , 428
1174 , 1363 , 1296
-1 , -1 , -1
1656 , 2044 , 1604
2654 , 2675 , 2635
2157 , 2596 , 2448
2029 , 2013 , 1672
-1 , -1 , -1
776 , 892 , 794
1772 , 1460 , 1678
888 , 42 , 1365
2089 , 1747 , 2197
1419 , 1574 , 2191
-1 , -1 , -1
2536 , 2547 , 2609
859 , 1196 , 298
2048 , 2516 , 2669
-1 , -1 , -1
